time,roll,pitch,yaw
21605,0.0,0.0,0.0
21615,0.0,0.0,0.0
21625,0.0,0.0,0.0
21635,0.0,0.0,0.0
21645,0.0,0.0,0.0
21655,0.0,0.0,0.0
21665,0.0,0.0,0.0
21675,0.0,0.0,0.0
21685,0.0,0.0,0.0
21695,0.0,0.0,0.0
21705,0.0,0.0,0.0
21715,0.0,0.0,0.0
21725,0.0,0.0,0.0
21735,0.0,0.0,0.0
21745,0.0,0.0,0.0
21755,0.0,0.0,0.0
21765,0.0,0.0,0.0
21775,0.0,0.0,0.0
21785,0.0,0.0,0.0
21795,0.0,0.0,0.0
21805,0.0,0.0,0.0
21815,0.0,0.0,0.0
21825,0.0,0.0,0.0
21835,0.0,0.0,0.0
21845,0.0,0.0,0.0
21855,0.0,0.0,0.0
21865,0.0,0.0,0.0
21875,0.0,0.0,0.0
21885,0.0,0.0,0.0
21895,0.0,0.0,0.0
21905,0.0,0.0,0.0
21915,0.0,0.0,0.0
21925,0.0,0.0,0.0
21935,0.0,0.0,0.0
21945,0.0,0.0,0.0
21955,0.0,0.0,0.0
21965,0.0,0.0,0.0
21975,0.0,0.0,0.0
21985,0.0,0.0,0.0
21995,0.0,0.0,0.0
22005,0.0,0.0,0.0
22015,0.0,0.0,0.0
22025,0.0,0.0,0.0
22035,0.0,0.0,0.0
22045,0.0,0.0,0.0
22055,0.0,0.0,0.0
22065,0.0,0.0,0.0
22075,0.0,0.0,0.0
22085,0.0,0.0,0.0
22095,0.0,0.0,0.0
22105,0.0,0.0,0.0
22115,0.0,0.0,0.0
22125,0.0,0.0,0.0
22135,0.0,0.0,0.0
22145,0.0,0.0,0.0
22155,0.0,0.0,0.0
22165,0.0,0.0,0.0
22175,0.0,0.0,0.0
22185,0.0,0.0,0.0
22195,0.0,0.0,0.0
22205,0.0,0.0,0.0
22215,0.0,0.0,0.0
22225,0.0,0.0,0.0
22235,0.0,0.0,0.0
22245,0.0,0.0,0.0
22255,0.0,0.0,0.0
22265,0.0,0.0,0.0
22275,0.0,0.0,0.0
22285,0.0,0.0,0.0
22295,0.0,0.0,0.0
22305,0.0,0.0,0.0
22315,0.0,0.0,0.0
22325,0.0,0.0,0.0
22335,0.0,0.0,0.0
22345,0.0,0.0,0.0
22355,0.0,0.0,0.0
22365,0.0,0.0,0.0
22375,0.0,0.0,0.0
22385,0.0,0.0,0.0
22395,0.0,0.0,0.0
22405,0.0,0.0,0.0
22415,0.0,0.0,0.0
22425,0.0,0.0,0.0
22435,0.0,0.0,0.0
22445,0.0,0.0,0.0
22455,0.0,0.0,0.0
22465,0.0,0.0,0.0
22475,0.0,0.0,0.0
22485,0.0,0.0,0.0
22495,0.0,0.0,0.0
22505,0.0,0.0,0.0
22515,0.0,0.0,0.0
22525,0.0,0.0,0.0
22535,0.0,0.0,0.0
22545,0.0,0.0,0.0
22555,0.0,0.0,0.0
22565,0.0,0.0,0.0
22575,0.0,0.0,0.0
22585,0.0,0.0,0.0
22595,0.0,0.0,0.0
22605,0.0,0.0,0.0
22615,0.0,0.0,0.0
22625,0.0,0.0,0.0
22635,0.0,0.0,0.0
22645,0.0,0.0,0.0
22655,0.0,0.0,0.0
22665,0.0,0.0,0.0
22675,0.0,0.0,0.0
22685,0.0,0.0,0.0
22695,0.0,0.0,0.0
22705,0.0,0.0,0.0
22715,0.0,0.0,0.0
22725,0.0,0.0,0.0
22735,0.0,0.0,0.0
22745,0.0,0.0,0.0
22755,0.0,0.0,0.0
22765,0.0,0.0,0.0
22775,0.0,0.0,0.0
22785,0.0,0.0,0.0
22795,0.0,0.0,0.0
22805,0.0,0.0,0.0
22815,0.0,0.0,0.0
22825,0.0,0.0,0.0
22835,0.0,0.0,0.0
22845,0.0,0.0,0.0
22855,0.0,0.0,0.0
22865,0.0,0.0,0.0
22875,0.0,0.0,0.0
22885,0.0,0.0,0.0
22895,0.0,0.0,0.0
22905,0.0,0.0,0.0
22915,0.0,0.0,0.0
22925,0.0,0.0,0.0
22935,0.0,0.0,0.0
22945,0.0,0.0,0.0
22955,0.0,0.0,0.0
22965,0.0,0.0,0.0
22975,0.0,0.0,0.0
22985,0.0,0.0,0.0
22995,0.0,0.0,0.0
23005,0.0,0.0,0.0
23015,0.0,0.0,0.0
23025,0.0,0.0,0.0
23035,0.0,0.0,0.0
23045,0.0,0.0,0.0
23055,0.0,0.0,0.0
23065,0.0,0.0,0.0
23075,0.0,0.0,0.0
23085,0.0,0.0,0.0
23095,0.0,0.0,0.0
23105,0.0,0.0,0.0
23115,0.0,0.0,0.0
23125,0.0,0.0,0.0
23135,0.0,0.0,0.0
23145,0.0,0.0,0.0
23155,0.0,0.0,0.0
23165,0.0,0.0,0.0
23175,0.0,0.0,0.0
23185,0.0,0.0,0.0
23195,0.0,0.0,0.0
23205,0.0,0.0,0.0
23215,0.0,0.0,0.0
23225,0.0,0.0,0.0
23235,0.0,0.0,0.0
23245,0.0,0.0,0.0
23255,0.0,0.0,0.0
23265,0.0,0.0,0.0
23275,0.0,0.0,0.0
23285,0.0,0.0,0.0
23295,0.0,0.0,0.0
23305,0.0,0.0,0.0
23315,0.0,0.0,0.0
23325,0.0,0.0,0.0
23335,0.0,0.0,0.0
23345,0.0,0.0,0.0
23355,0.0,0.0,0.0
23365,0.0,0.0,0.0
23375,0.0,0.0,0.0
23385,0.0,0.0,0.0
23395,0.0,0.0,0.0
23405,0.0,0.0,0.0
23415,0.0,0.0,0.0
23425,0.0,0.0,0.0
23435,0.0,0.0,0.0
23445,0.0,0.0,0.0
23455,0.0,0.0,0.0
23465,0.0,0.0,0.0
23475,0.0,0.0,0.0
23485,0.0,0.0,0.0
23495,0.0,0.0,0.0
23505,0.0,0.0,0.0
23515,0.0,0.0,0.0
23525,0.0,0.0,0.0
23535,0.0,0.0,0.0
23545,0.0,0.0,0.0
23555,0.0,0.0,0.0
23565,0.0,0.0,0.0
23575,0.0,0.0,0.0
23585,0.0,0.0,0.0
23595,0.0,0.0,0.0
23605,0.0,0.0,0.0
23615,0.0,0.0,0.0
23625,0.0,0.0,0.0
23635,0.0,0.0,0.0
23645,0.0,0.0,0.0
23655,0.0,0.0,0.0
23665,0.0,0.0,0.0
23675,0.0,0.0,0.0
23685,0.0,0.0,0.0
23695,0.0,0.0,0.0
23705,0.0,0.0,0.0
23715,0.0,0.0,0.0
23725,0.0,0.0,0.0
23735,0.0,0.0,0.0
23745,0.0,0.0,0.0
23755,0.0,0.0,0.0
23765,0.0,0.0,0.0
23775,0.0,0.0,0.0
23785,0.0,0.0,0.0
23795,0.0,0.0,0.0
23805,0.0,0.0,0.0
23815,0.0,0.0,0.0
23825,0.0,0.0,0.0
23835,0.0,0.0,0.0
23845,0.0,0.0,0.0
23855,0.0,0.0,0.0
23865,0.0,0.0,0.0
23875,0.0,0.0,0.0
23885,0.0,0.0,0.0
23895,0.0,0.0,0.0
23905,0.0,0.0,0.0
23915,0.0,0.0,0.0
23925,0.0,0.0,0.0
23935,0.0,0.0,0.0
23945,0.0,0.0,0.0
23955,0.0,0.0,0.0
23965,0.0,0.0,0.0
23975,0.0,0.0,0.0
23985,0.0,0.0,0.0
23995,0.0,0.0,0.0
24005,0.0,0.0,0.0
24015,0.0,0.0,0.0
24025,0.0,0.0,0.0
24035,0.0,0.0,0.0
24045,0.0,0.0,0.0
24055,0.0,0.0,0.0
24065,0.0,0.0,0.0
24075,0.0,0.0,0.0
24085,0.0,0.0,0.0
24095,0.0,0.0,0.0
24105,0.0,0.0,0.0
24115,0.0,0.0,0.0
24125,0.0,0.0,0.0
24135,0.0,0.0,0.0
24145,0.0,0.0,0.0
24155,0.0,0.0,0.0
24165,0.0,0.0,0.0
24175,0.0,0.0,0.0
24185,0.0,0.0,0.0
24195,0.0,0.0,0.0
24205,0.0,0.0,0.0
24215,0.0,0.0,0.0
24225,0.0,0.0,0.0
24235,0.0,0.0,0.0
24245,0.0,0.0,0.0
24255,0.0,0.0,0.0
24265,0.0,0.0,0.0
24275,0.0,0.0,0.0
24285,0.0,0.0,0.0
24295,0.0,0.0,0.0
24305,0.0,0.0,0.0
24315,0.0,0.0,0.0
24325,0.0,0.0,0.0
24335,0.0,0.0,0.0
24345,0.0,0.0,0.0
24355,0.0,0.0,0.0
24365,0.0,0.0,0.0
24375,0.0,0.0,0.0
24385,0.0,0.0,0.0
24395,0.0,0.0,0.0
24405,0.0,0.0,0.0
24415,0.0,0.0,0.0
24425,0.0,0.0,0.0
24435,0.0,0.0,0.0
24445,0.0,0.0,0.0
24455,0.0,0.0,0.0
24465,0.0,0.0,0.0
24475,0.0,0.0,0.0
24485,0.0,0.0,0.0
24495,0.0,0.0,0.0
24505,0.0,0.0,0.0
24515,0.0,0.0,0.0
24525,0.0,0.0,0.0
24535,0.0,0.0,0.0
24545,0.0,0.0,0.0
24555,0.0,0.0,0.0
24565,0.0,0.0,0.0
24575,0.0,0.0,0.0
24585,0.0,0.0,0.0
24595,0.0,0.0,0.0
24605,0.0,0.0,0.0
24615,0.0,0.0,0.0
24625,0.0,0.0,0.0
24635,0.0,0.0,0.0
24645,0.0,0.0,0.0
24655,0.0,0.0,0.0
24665,0.0,0.0,0.0
24675,0.0,0.0,0.0
24685,0.0,0.0,0.0
24695,0.0,0.0,0.0
24705,0.0,0.0,0.0
24715,0.0,0.0,0.0
24725,0.0,0.0,0.0
24735,0.0,0.0,0.0
24745,0.0,0.0,0.0
24755,0.0,0.0,0.0
24765,0.0,0.0,0.0
24775,0.0,0.0,0.0
24785,0.0,0.0,0.0
24795,0.0,0.0,0.0
24805,0.0,0.0,0.0
24815,0.0,0.0,0.0
24825,0.0,0.0,0.0
24835,0.0,0.0,0.0
24845,0.0,0.0,0.0
24855,0.0,0.0,0.0
24865,0.0,0.0,0.0
24875,0.0,0.0,0.0
24885,0.0,0.0,0.0
24895,0.0,0.0,0.0
24905,0.0,0.0,0.0
24915,0.0,0.0,0.0
24925,0.0,0.0,0.0
24935,0.0,0.0,0.0
24945,0.0,0.0,0.0
24955,0.0,0.0,0.0
24965,0.0,0.0,0.0
24975,0.0,0.0,0.0
24985,0.0,0.0,0.0
24995,0.0,0.0,0.0
25005,0.0,0.0,0.0
25015,0.0,0.0,0.0
25025,0.0,0.0,0.0
25035,0.0,0.0,0.0
25045,0.0,0.0,0.0
25055,0.0,0.0,0.0
25065,0.0,0.0,0.0
25075,0.0,0.0,0.0
25085,0.0,0.0,0.0
25095,0.0,0.0,0.0
25105,0.0,0.0,0.0
25115,0.0,0.0,0.0
25125,0.0,0.0,0.0
25135,0.0,0.0,0.0
25145,0.0,0.0,0.0
25155,0.0,0.0,0.0
25165,0.0,0.0,0.0
25175,0.0,0.0,0.0
25185,0.0,0.0,0.0
25195,0.0,0.0,0.0
25205,0.0,0.0,0.0
25215,0.0,0.0,0.0
25225,0.0,0.0,0.0
25235,0.0,0.0,0.0
25245,0.0,0.0,0.0
25255,0.0,0.0,0.0
25265,0.0,0.0,0.0
25275,0.0,0.0,0.0
25285,0.0,0.0,0.0
25295,0.0,0.0,0.0
25305,0.0,0.0,0.0
25315,0.0,0.0,0.0
25325,0.0,0.0,0.0
25335,0.0,0.0,0.0
25345,0.0,0.0,0.0
25355,0.0,0.0,0.0
25365,0.0,0.0,0.0
25375,0.0,0.0,0.0
25385,0.0,0.0,0.0
25395,0.0,0.0,0.0
25405,0.0,0.0,0.0
25415,0.0,0.0,0.0
25425,0.0,0.0,0.0
25435,0.0,0.0,0.0
25445,0.0,0.0,0.0
25455,0.0,0.0,0.0
25465,0.0,0.0,0.0
25475,0.0,0.0,0.0
25485,0.0,0.0,0.0
25495,0.0,0.0,0.0
25505,0.0,0.0,0.0
25515,0.0,0.0,0.0
25525,0.0,0.0,0.0
25535,0.0,0.0,0.0
25545,0.0,0.0,0.0
25555,0.0,0.0,0.0
25565,0.0,0.0,0.0
25575,0.0,0.0,0.0
25585,0.0,0.0,0.0
25595,0.0,0.0,0.0
25605,0.0,0.0,0.0
25615,0.0,0.0,0.0
25625,0.0,0.0,0.0
25635,0.0,0.0,0.0
25645,0.0,0.0,0.0
25655,0.0,0.0,0.0
25665,0.0,0.0,0.0
25675,0.0,0.0,0.0
25685,0.0,0.0,0.0
25695,0.0,0.0,0.0
25705,0.0,0.0,0.0
25715,0.0,0.0,0.0
25725,0.0,0.0,0.0
25735,0.0,0.0,0.0
25745,0.0,0.0,0.0
25755,0.0,0.0,0.0
25765,0.0,0.0,0.0
25775,0.0,0.0,0.0
25785,0.0,0.0,0.0
25795,0.0,0.0,0.0
25805,0.0,0.0,0.0
25815,0.0,0.0,0.0
25825,0.0,0.0,0.0
25835,0.0,0.0,0.0
25845,0.0,0.0,0.0
25855,0.0,0.0,0.0
25865,0.0,0.0,0.0
25875,0.0,0.0,0.0
25885,0.0,0.0,0.0
25895,0.0,0.0,0.0
25905,0.0,0.0,0.0
25915,0.0,0.0,0.0
25925,0.0,0.0,0.0
25935,0.0,0.0,0.0
25945,0.0,0.0,0.0
25955,0.0,0.0,0.0
25965,0.0,0.0,0.0
25975,0.0,0.0,0.0
25985,0.0,0.0,0.0
25995,0.0,0.0,0.0
26005,0.0,0.0,0.0
26015,0.0,0.0,0.0
26025,0.0,0.0,0.0
26035,0.0,0.0,0.0
26045,0.0,0.0,0.0
26055,0.0,0.0,0.0
26065,0.0,0.0,0.0
26075,0.0,0.0,0.0
26085,0.0,0.0,0.0
26095,0.0,0.0,0.0
26105,0.0,0.0,0.0
26115,0.0,0.0,0.0
26125,0.0,0.0,0.0
26135,0.0,0.0,0.0
26145,0.0,0.0,0.0
26155,0.0,0.0,0.0
26165,0.0,0.0,0.0
26175,0.0,0.0,0.0
26185,0.0,0.0,0.0
26195,0.0,0.0,0.0
26205,0.0,0.0,0.0
26215,0.0,0.0,0.0
26225,0.0,0.0,0.0
26235,0.0,0.0,0.0
26245,0.0,0.0,0.0
26255,0.0,0.0,0.0
26265,0.0,0.0,0.0
26275,0.0,0.0,0.0
26285,0.0,0.0,0.0
26295,0.0,0.0,0.0
26305,0.0,0.0,0.0
26315,0.0,0.0,0.0
26325,0.0,0.0,0.0
26335,0.0,0.0,0.0
26345,0.0,0.0,0.0
26355,0.0,0.0,0.0
26365,0.0,0.0,0.0
26375,0.0,0.0,0.0
26385,0.0,0.0,0.0
26395,0.0,0.0,0.0
26405,0.0,0.0,0.0
26415,0.0,0.0,0.0
26425,0.0,0.0,0.0
26435,0.0,0.0,0.0
26445,0.0,0.0,0.0
26455,0.0,0.0,0.0
26465,0.0,0.0,0.0
26475,0.0,0.0,0.0
26485,0.0,0.0,0.0
26495,0.0,0.0,0.0
26505,0.0,0.0,0.0
26515,0.0,0.0,0.0
26525,0.0,0.0,0.0
26535,0.0,0.0,0.0
26545,0.0,0.0,0.0
26555,0.0,0.0,0.0
26565,0.0,0.0,0.0
26575,0.0,0.0,0.0
26585,0.0,0.0,0.0
26595,0.0,0.0,0.0
26605,0.0,0.0,0.0
26615,0.0,0.0,0.0
26625,0.0,0.0,0.0
26635,0.0,0.0,0.0
26645,0.0,0.0,0.0
26655,0.0,0.0,0.0
26665,0.0,0.0,0.0
26675,0.0,0.0,0.0
26685,0.0,0.0,0.0
26695,0.0,0.0,0.0
26705,0.0,0.0,0.0
26715,0.0,0.0,0.0
26725,0.0,0.0,0.0
26735,0.0,0.0,0.0
26745,0.0,0.0,0.0
26755,0.0,0.0,0.0
26765,0.0,0.0,0.0
26775,0.0,0.0,0.0
26785,0.0,0.0,0.0
26795,0.0,0.0,0.0
26805,0.0,0.0,0.0
time,roll,pitch,yaw
33867,0.0,0.0,0.0
33877,0.0,0.0,0.0
33887,0.0,0.0,0.0
33897,0.0,0.0,0.0
33907,0.0,0.0,0.0
33917,0.0,0.0,0.0
33927,0.0,0.0,0.0
33937,0.0,0.0,0.0
33947,0.0,0.0,0.0
33957,0.0,0.0,0.0
33967,0.0,0.0,0.0
33977,0.0,0.0,0.0
33987,0.0,0.0,0.0
33997,0.0,0.0,0.0
34007,0.0,0.0,0.0
34017,0.0,0.0,0.0
34027,0.0,0.0,0.0
34037,0.0,0.0,0.0
34047,0.0,0.0,0.0
34057,0.0,0.0,0.0
34067,0.0,0.0,0.0
34077,0.0,0.0,0.0
34087,0.0,0.0,0.0
34097,0.0,0.0,0.0
34107,0.0,0.0,0.0
34117,0.0,0.0,0.0
34127,0.0,0.0,0.0
34137,0.0,0.0,0.0
34147,0.0,0.0,0.0
34157,0.0,0.0,0.0
34167,0.0,0.0,0.0
34177,0.0,0.0,0.0
34187,0.0,0.0,0.0
34197,0.0,0.0,0.0
34207,0.0,0.0,0.0
34217,0.0,0.0,0.0
34227,0.0,0.0,0.0
34237,0.0,0.0,0.0
34247,0.0,0.0,0.0
34257,0.0,0.0,0.0
34267,0.0,0.0,0.0
34277,0.0,0.0,0.0
34287,0.0,0.0,0.0
34297,0.0,0.0,0.0
34307,0.0,0.0,0.0
34317,0.0,0.0,0.0
34327,0.0,0.0,0.0
34337,0.0,0.0,0.0
34347,0.0,0.0,0.0
34357,0.0,0.0,0.0
34367,0.0,0.0,0.0
34377,0.0,0.0,0.0
34387,0.0,0.0,0.0
34397,0.0,0.0,0.0
34407,0.0,0.0,0.0
34417,0.0,0.0,0.0
34427,0.0,0.0,0.0
34437,0.0,0.0,0.0
34447,0.0,0.0,0.0
34457,0.0,0.0,0.0
34467,0.0,0.0,0.0
34477,0.0,0.0,0.0
34487,0.0,0.0,0.0
34497,0.0,0.0,0.0
34507,0.0,0.0,0.0
34517,0.0,0.0,0.0
34527,0.0,0.0,0.0
34537,0.0,0.0,0.0
34547,0.0,0.0,0.0
34557,0.0,0.0,0.0
34567,0.0,0.0,0.0
34577,0.0,0.0,0.0
34587,0.0,0.0,0.0
34597,0.0,0.0,0.0
34607,0.0,0.0,0.0
34617,0.0,0.0,0.0
34627,0.0,0.0,0.0
34637,0.0,0.0,0.0
34647,0.0,0.0,0.0
34657,0.0,0.0,0.0
34667,0.0,0.0,0.0
34677,0.0,0.0,0.0
34687,0.0,0.0,0.0
34697,0.0,0.0,0.0
34707,0.0,0.0,0.0
34717,0.0,0.0,0.0
34727,0.0,0.0,0.0
34737,0.0,0.0,0.0
34747,0.0,0.0,0.0
34757,0.0,0.0,0.0
34767,0.0,0.0,0.0
34777,0.0,0.0,0.0
34787,0.0,0.0,0.0
34797,0.0,0.0,0.0
34807,0.0,0.0,0.0
34817,0.0,0.0,0.0
34827,0.0,0.0,0.0
34837,0.0,0.0,0.0
34847,0.0,0.0,0.0
34857,0.0,0.0,0.0
34867,0.0,0.0,0.0
34877,0.0,0.0,0.0
34887,0.0,0.0,0.0
34897,0.0,0.0,0.0
34907,0.0,0.0,0.0
34917,0.0,0.0,0.0
34927,0.0,0.0,0.0
34937,0.0,0.0,0.0
34947,0.0,0.0,0.0
34957,0.0,0.0,0.0
34967,0.0,0.0,0.0
34977,0.0,0.0,0.0
34987,0.0,0.0,0.0
34997,0.0,0.0,0.0
35007,0.0,0.0,0.0
35017,0.0,0.0,0.0
35027,0.0,0.0,0.0
35037,0.0,0.0,0.0
35047,0.0,0.0,0.0
35057,0.0,0.0,0.0
35067,0.0,0.0,0.0
35077,0.0,0.0,0.0
35087,0.0,0.0,0.0
35097,0.0,0.0,0.0
35107,0.0,0.0,0.0
35117,0.0,0.0,0.0
35127,0.0,0.0,0.0
35137,0.0,0.0,0.0
35147,0.0,0.0,0.0
35157,0.0,0.0,0.0
35167,0.0,0.0,0.0
35177,0.0,0.0,0.0
35187,0.0,0.0,0.0
35197,0.0,0.0,0.0
35207,0.0,0.0,0.0
35217,0.0,0.0,0.0
35227,0.0,0.0,0.0
35237,0.0,0.0,0.0
35247,0.0,0.0,0.0
35257,0.0,0.0,0.0
35267,0.0,0.0,0.0
35277,0.0,0.0,0.0
35287,0.0,0.0,0.0
35297,0.0,0.0,0.0
35307,0.0,0.0,0.0
35317,0.0,0.0,0.0
35327,0.0,0.0,0.0
35337,0.0,0.0,0.0
35347,0.0,0.0,0.0
35357,0.0,0.0,0.0
35367,0.0,0.0,0.0
35377,0.0,0.0,0.0
35387,0.0,0.0,0.0
35397,0.0,0.0,0.0
35407,0.0,0.0,0.0
35417,0.0,0.0,0.0
35427,0.0,0.0,0.0
35437,0.0,0.0,0.0
35447,0.0,0.0,0.0
35457,0.0,0.0,0.0
35467,0.0,0.0,0.0
35477,0.0,0.0,0.0
35487,0.0,0.0,0.0
35497,0.0,0.0,0.0
35507,0.0,0.0,0.0
35517,0.0,0.0,0.0
35527,0.0,0.0,0.0
35537,0.0,0.0,0.0
35547,0.0,0.0,0.0
35557,0.0,0.0,0.0
35567,0.0,0.0,0.0
35577,0.0,0.0,0.0
35587,0.0,0.0,0.0
35597,0.0,0.0,0.0
35607,0.0,0.0,0.0
35617,0.0,0.0,0.0
35627,0.0,0.0,0.0
35637,0.0,0.0,0.0
35647,0.0,0.0,0.0
35657,0.0,0.0,0.0
35667,0.0,0.0,0.0
35677,0.0,0.0,0.0
35687,0.0,0.0,0.0
35697,0.0,0.0,0.0
35707,0.0,0.0,0.0
35717,0.0,0.0,0.0
35727,0.0,0.0,0.0
35737,0.0,0.0,0.0
35747,0.0,0.0,0.0
35757,0.0,0.0,0.0
35767,0.0,0.0,0.0
35777,0.0,0.0,0.0
35787,0.0,0.0,0.0
35797,0.0,0.0,0.0
35807,0.0,0.0,0.0
35817,0.0,0.0,0.0
35827,0.0,0.0,0.0
35837,0.0,0.0,0.0
35847,0.0,0.0,0.0
35857,0.0,0.0,0.0
35867,0.0,0.0,0.0
35877,0.0,0.0,0.0
35887,0.0,0.0,0.0
35897,0.0,0.0,0.0
35907,0.0,0.0,0.0
35917,0.0,0.0,0.0
35927,0.0,0.0,0.0
35937,0.0,0.0,0.0
35947,0.0,0.0,0.0
35957,0.0,0.0,0.0
35967,0.0,0.0,0.0
35977,0.0,0.0,0.0
35987,0.0,0.0,0.0
35997,0.0,0.0,0.0
36007,0.0,0.0,0.0
36017,0.0,0.0,0.0
36027,0.0,0.0,0.0
36037,0.0,0.0,0.0
36047,0.0,0.0,0.0
36057,0.0,0.0,0.0
36067,0.0,0.0,0.0
36077,0.0,0.0,0.0
36087,0.0,0.0,0.0
36097,0.0,0.0,0.0
36107,0.0,0.0,0.0
36117,0.0,0.0,0.0
36127,0.0,0.0,0.0
36137,0.0,0.0,0.0
36147,0.0,0.0,0.0
36157,0.0,0.0,0.0
36167,0.0,0.0,0.0
36177,0.0,0.0,0.0
36187,0.0,0.0,0.0
36197,0.0,0.0,0.0
36207,0.0,0.0,0.0
36217,0.0,0.0,0.0
36227,0.0,0.0,0.0
36237,0.0,0.0,0.0
36247,0.0,0.0,0.0
36257,0.0,0.0,0.0
36267,0.0,0.0,0.0
36277,0.0,0.0,0.0
36287,0.0,0.0,0.0
36297,0.0,0.0,0.0
36307,0.0,0.0,0.0
36317,0.0,0.0,0.0
36327,0.0,0.0,0.0
36337,0.0,0.0,0.0
36347,0.0,0.0,0.0
36357,0.0,0.0,0.0
36367,0.0,0.0,0.0
36377,0.0,0.0,0.0
36387,0.0,0.0,0.0
36397,0.0,0.0,0.0
36407,0.0,0.0,0.0
36417,0.0,0.0,0.0
36427,0.0,0.0,0.0
36437,0.0,0.0,0.0
36447,0.0,0.0,0.0
36457,0.0,0.0,0.0
36467,0.0,0.0,0.0
36477,0.0,0.0,0.0
36487,0.0,0.0,0.0
36497,0.0,0.0,0.0
36507,0.0,0.0,0.0
36517,0.0,0.0,0.0
36527,0.0,0.0,0.0
36537,0.0,0.0,0.0
36547,0.0,0.0,0.0
36557,0.0,0.0,0.0
36567,0.0,0.0,0.0
36577,0.0,0.0,0.0
36587,0.0,0.0,0.0
36597,0.0,0.0,0.0
36607,0.0,0.0,0.0
36617,0.0,0.0,0.0
36627,0.0,0.0,0.0
36637,0.0,0.0,0.0
36647,0.0,0.0,0.0
36657,0.0,0.0,0.0
36667,0.0,0.0,0.0
36677,0.0,0.0,0.0
36687,0.0,0.0,0.0
36697,0.0,0.0,0.0
36707,0.0,0.0,0.0
36717,0.0,0.0,0.0
36727,0.0,0.0,0.0
36737,0.0,0.0,0.0
36747,0.0,0.0,0.0
36757,0.0,0.0,0.0
36767,0.0,0.0,0.0
36777,0.0,0.0,0.0
36787,0.0,0.0,0.0
36797,0.0,0.0,0.0
36807,0.0,0.0,0.0
36817,0.0,0.0,0.0
36827,0.0,0.0,0.0
36837,0.0,0.0,0.0
36847,0.0,0.0,0.0
36857,0.0,0.0,0.0
36867,0.0,0.0,0.0
36877,0.0,0.0,0.0
36887,0.0,0.0,0.0
36897,0.0,0.0,0.0
36907,0.0,0.0,0.0
36917,0.0,0.0,0.0
36927,0.0,0.0,0.0
36937,0.0,0.0,0.0
36947,0.0,0.0,0.0
36957,0.0,0.0,0.0
36967,0.0,0.0,0.0
36977,0.0,0.0,0.0
36987,0.0,0.0,0.0
36997,0.0,0.0,0.0
37007,0.0,0.0,0.0
37017,0.0,0.0,0.0
37027,0.0,0.0,0.0
37037,0.0,0.0,0.0
37047,0.0,0.0,0.0
37057,0.0,0.0,0.0
37067,0.0,0.0,0.0
37077,0.0,0.0,0.0
37087,0.0,0.0,0.0
37097,0.0,0.0,0.0
37107,0.0,0.0,0.0
37117,0.0,0.0,0.0
37127,0.0,0.0,0.0
37137,0.0,0.0,0.0
37147,0.0,0.0,0.0
37157,0.0,0.0,0.0
37167,0.0,0.0,0.0
37177,0.0,0.0,0.0
37187,0.0,0.0,0.0
37197,0.0,0.0,0.0
37207,0.0,0.0,0.0
37217,0.0,0.0,0.0
37227,0.0,0.0,0.0
37237,0.0,0.0,0.0
37247,0.0,0.0,0.0
37257,0.0,0.0,0.0
37267,0.0,0.0,0.0
37277,0.0,0.0,0.0
37287,0.0,0.0,0.0
37297,0.0,0.0,0.0
37307,0.0,0.0,0.0
37317,0.0,0.0,0.0
37327,0.0,0.0,0.0
37337,0.0,0.0,0.0
37347,0.0,0.0,0.0
37357,0.0,0.0,0.0
37367,0.0,0.0,0.0
37377,0.0,0.0,0.0
37387,0.0,0.0,0.0
37397,0.0,0.0,0.0
37407,0.0,0.0,0.0
37417,0.0,0.0,0.0
37427,0.0,0.0,0.0
37437,0.0,0.0,0.0
37447,0.0,0.0,0.0
37457,0.0,0.0,0.0
37467,0.0,0.0,0.0
37477,0.0,0.0,0.0
37487,0.0,0.0,0.0
37497,0.0,0.0,0.0
37507,0.0,0.0,0.0
37517,0.0,0.0,0.0
37527,0.0,0.0,0.0
37537,0.0,0.0,0.0
37547,0.0,0.0,0.0
37557,0.0,0.0,0.0
37567,0.0,0.0,0.0
37577,0.0,0.0,0.0
37587,0.0,0.0,0.0
37597,0.0,0.0,0.0
37607,0.0,0.0,0.0
37617,0.0,0.0,0.0
37627,0.0,0.0,0.0
37637,0.0,0.0,0.0
37647,0.0,0.0,0.0
37657,0.0,0.0,0.0
37667,0.0,0.0,0.0
37677,0.0,0.0,0.0
37687,0.0,0.0,0.0
37697,0.0,0.0,0.0
37707,0.0,0.0,0.0
37717,0.0,0.0,0.0
37727,0.0,0.0,0.0
37737,0.0,0.0,0.0
37747,0.0,0.0,0.0
37757,0.0,0.0,0.0
37767,0.0,0.0,0.0
37777,0.0,0.0,0.0
37787,0.0,0.0,0.0
37797,0.0,0.0,0.0
37807,0.0,0.0,0.0
37817,0.0,0.0,0.0
37827,0.0,0.0,0.0
37837,0.0,0.0,0.0
37847,0.0,0.0,0.0
37857,0.0,0.0,0.0
37867,0.0,0.0,0.0
37877,0.0,0.0,0.0
37887,0.0,0.0,0.0
37897,0.0,0.0,0.0
37907,0.0,0.0,0.0
37917,0.0,0.0,0.0
37927,0.0,0.0,0.0
37937,0.0,0.0,0.0
37947,0.0,0.0,0.0
37957,0.0,0.0,0.0
